Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Bacterial Infections	52/276	4.1259663255928054E-11	3.3791664206605076E-9	0	0	2.699223454175491	64.54149848590737	FCN2;HFE;ITGB2;PIK3CD;PIK3CB;CLDN2;ITGAL;CXCL2;PIK3CG;TBK1;FFAR2;IKBKG;LBP;MBL2;IL10;HLA-B;IL18;TGFBR1;TGFBR2;SLC7A5;NPC1;PIK3CA;IL1B;TLR6;TLR4;SLC27A5;TLR2;BECN1;PRKAA1;CFI;EBI3;TGFA;SLC3A2;NOD1;NLRC4;NOD2;KNG1;C3;SEC14L2;CCL5;SPP1;NLRP3;SH2B3;TGFB1;NFKB1;NFKBIA;GH1;IL6;FCGR2A;F2RL1;MYD88;NFE2L2
insulinoma	40/181	4.9864895455156686E-11	4.05018340936595E-9	0	0	3.166109958998876	75.10552283124471	PSEN2;SLC2A1;SLC2A2;SLC30A10;PIK3CG;INS;MAPK8;HNF4A;POLD1;MRC1;UCP2;LEPR;FFAR1;KCNJ1;MEN1;IGFBP1;GCKR;CDKN2B;G6PC;SLC30A8;TGFB1;SLC16A1;WFS1;ABCC8;CDKN2A;INSR;PDX1;CDKAL1;GCG;HNF1A;MLH1;GCK;GIP;GH1;G6PC2;IL1B;APOC2;LEP;ATF6;HLA-DQB1
Primary biliary cirrhosis	58/329	5.079469093153031E-11	4.091887069467868E-9	0	0	2.5256703913047263	59.86654436076983	APP;CXCL9;EXOC3L4;HHIP;ITGB2;ARRB1;SLC4A2;ITGAL;ICAM1;C4B;LAMP1;HNF4A;IL12B;GGT1;GGT2;MBL2;IL10;IGFBP1;ABCC2;COG6;IL18;TBC1D9;IL16;SLC51A;TRAF1;TGFBR2;IL1B;ELMO1;PPARG;TLR4;HLA-DQB1;TLR2;ABCB4;CLEC16A;VTCN1;ABCB11;CYP7A1;CCL5;NPHP3;APOE;IL12RB1;PPARGC1A;IL12RB2;ABCA1;TGFB1;SLC10A1;CDKN2A;NFKB1;IL6;RPS6KB1;GLB1;FGF19;PNPLA3;HLA-DRA;PDCD1;HLA-DRB1;MYD88;NFE2L2
Nephrotic Syndrome	40/182	5.96794078588973E-11	4.768530247457257E-9	0	0	3.148713750432948	74.12712642721003	SCARB2;CETP;DGKE;LGALSL;LPL;PCSK9;VLDLR;C3;LIPC;LAMP1;LEPR;NCK2;IL12B;NLRP3;CCL2;APOE;APOB;PPARGC1A;KCNJ1;NCK1;TGFB1;DGAT1;ITGA3;IL18;APOA1;TBC1D9;APOA4;CD2AP;EXT1;COL4A2;NPHS1;COL4A1;SOAT2;NPHS2;COL4A4;IL1B;LEP;COL4A3;ANGPTL4;HLA-DRB1
Lipid Metabolism Disorders	16/32	6.017382503472022E-11	4.769260906784115E-9	0	0	7.163323782234957	168.58011216514643	ABCA1;SORT1;APOA2;LCAT;LPL;APOA1;APOC3;SREBF2;USF1;IL6;LIPC;APOE;APOB;PPARA;LDLR;PNPLA2
Hyperlipoproteinemia Type IIb	14/24	6.17431245755817E-11	4.854491426630537E-9	0	0	8.357211079274117	196.46163971666158	ABCA1;CETP;APOA2;APOA1;APOC3;LPL;PCSK9;APOA4;C3;LIPC;APOE;APOB;PPARA;LDLR
Cystic Kidney Diseases	24/73	6.262576784878676E-11	4.884809892205368E-9	0	0	4.710130706127095	110.65907742139285	IQCB1;BBS2;BBS1;PRKCSH;ARL6;GLIS3;TSC2;HNF1B;HNF1A;RPGRIP1L;PKD2;INS;TTC8;BBS10;COL4A1;BBS12;NPHP1;INPP5E;BBS9;NPHP3;NPHP4;PRKD1;BBS5;BBS4
Hereditary Malignant Neoplasm	22/62	7.13046897360197E-11	5.517972367918123E-9	0	0	5.083649135779647	118.77467842485392	CDKN2B;CDKN2A;ABCA4;XYLT2;GCG;BRCA2;MLH1;PALB2;TGFBR1;MLH3;MSH6;MSH2;CDH1;CAPN10;CHEK2;MRC1;PMS2;KRAS;NF2;MEN1;MUTYH;NFE2L2
Carotid Atherosclerosis	29/105	8.115814626468585E-11	6.231423917885411E-9	0	0	3.956883613044072	91.93669283808721	CETP;IRS1;HFE;PCSK9;LCAT;LIPC;UCP2;NLRP3;CCL2;APOE;APOB;PPARGC1A;LDLR;MBL2;CCR2;ABCA1;FGB;APOA5;SREBF2;F7;FABP2;IL6;LEP;AGTR1;PNPLA3;PLIN2;PPARG;TLR4;TLR2
Geographic Atrophy	21/57	8.47833138442732E-11	6.459305491949743E-9	0	0	5.278238576383652	122.40722103934426	ABCA1;CETP;LRPAP1;ARMS2;CFH;CFI;ABCA4;B3GLCT;C3;FUT6;IL6;LIPC;CFHR1;PRPH2;COL4A3;CFHR3;NLRP3;CFHR5;SLC16A8;APOE;CFB
Tuberculosis, Pulmonary	38/169	8.80256408025779E-11	6.65473844467489E-9	0	0	3.221376375442939	74.58579312855952	FTO;FCN2;CXCL9;CCL4L1;CCL4L2;EBI3;NOD2;ACACA;SLC7A2;ICAM1;CCL5;MRC1;CCL4;IL12B;MAPK1;CCL2;PDE6B;IL12RB1;SIL1;HLA-DQA1;MBL2;CCR2;IL10;TGFB1;SLC11A1;HLA-B;IL18;IRGM;NFKB1;TLR1;IL6;TOLLIP;IL1B;TLR6;TLR4;HLA-DRB1;HLA-DQB1;TLR2
Serum triglycerides raised	19/47	1.0117078239153839E-10	7.590125567511751E-9	0	0	5.791623483509114	133.28964553247044	ABCA1;GK;AGL;LCAT;PPP1R3A;CYP7A1;AGPAT2;BSCL2;LIPC;POLD1;APOC2;LEP;LMNA;ALMS1;LEPR;PPARG;APOE;PLIN1;GPIHBP1
Hypoalphalipoproteinemias	13/21	1.0603217275773651E-10	7.894577226235108E-9	0	0	8.86887706371947	203.69396995955566	ABCA1;CETP;APOA1;LCAT;PPP1R3A;APOA5;LMNA;ALMS1;ANGPTL3;PPARG;APOE;LDLR;PLTP
Xanthoma	13/21	1.0603217275773651E-10	7.835219502729581E-9	0	0	8.86887706371947	203.69396995955566	ABCA1;ABCG8;ABCG5;G6PC;APOA1;PCSK9;APOC2;CCL2;APOE;APOB;SLC37A4;LDLRAP1;LDLR
Malnutrition	45/225	1.1019675547598831E-10	8.082191886701592E-9	0	0	2.865329512893983	65.69843456098805	FCN2;LEPROT;GALT;CFH;ABCB4;SLC2A1;PSEN1;SLC2A4;ICAM1;SEC14L2;GHR;HNF4A;LEPROTL1;LEPR;SLC39A8;APOE;IGF2BP2;APOB;IL12RB1;FGF21;MBL2;ABCA1;IL10;PKLR;AHSG;INSR;ADIPOQ;IL18;EIF2AK2;TAP1;GCG;PEX10;PEX1;GH1;IL6;SLC7A7;GLB1;IL1B;APOC2;LEP;ERCC2;GHRL;KRAS;LCT;TLR2
Hypothyroidism	50/268	1.4034279680906372E-10	1.021695560769984E-8	0	0	2.672882008296626	60.63949540663602	APP;PCSK1;SLC2A1;LIPC;MBL2;IL10;IGFBP1;GPX1;TSC2;APOA5;GIP;DNAJC3;F7;RBP4;PIK3CA;ANGPTL3;CDH13;ANGPTL4;PPARA;HLA-DQB1;CETP;LRPAP1;LRP1;MTTP;SLC30A10;ABCB11;GHRHR;UCP3;UCP2;OTOF;APOE;APOB;PPARGC1A;LDLR;SH2B3;ATP8B1;WFS1;FUCA1;INSR;APOC3;NR1D1;GH1;TG;NPHS1;LEP;ALMS1;PNPLA3;GNAS;SLC26A4;HLA-DRB1
Cholecystolithiasis	25/82	1.5875444568868183E-10	1.1472343325208566E-8	0	0	4.367880355021315	98.55537805843221	CETP;ABCB4;CLDN2;ABCB11;CYP7A1;NPC1L1;HNF4A;APOE;APOB;LDLR;PPARGC1A;PPARGC1B;APOBEC1;ABCG8;ABCG5;GCKR;ABCC2;SLC11A1;SLC10A2;ABCA4;RBP4;ADRB3;PNPLA3;PPARG;TLR4
Septicemia	72/468	1.7384355710059736E-10	1.2471054592588838E-8	0	0	2.204099625303064	49.53243402747912	ITGB1;FCN2;ITGB4;ITGB2;PIK3CD;PIK3CB;VLDLR;ITGAL;CXCL2;PIK3CG;ICAM1;LAMP1;MPZ;MAP3K8;SLC39A8;LBP;MBL2;CCR2;RAG1;IL10;ITGA3;ABCC8;HLA-B;IL18;MUL1;TLR1;F7;PIK3CA;IL1B;SELENOP;PPARG;AGTR2;TLR4;CFB;TLR2;CETP;CFH;MAPKAP1;MTTP;NOD2;RETN;FUT1;SLC7A2;C5;IRAK1;UCP2;CCL4;CCL2;NLRP3;MAPK1;IL12RB1;APOB;PPARGC1A;MAPK3;TGFB1;IRGM;NFKB1;RAB11A;GALNS;GH1;IL6;G6PC3;FCGR2A;RPS6KB1;TNIP1;TOLLIP;LEP;PDCD1;TGFBI;MYD88;NFE2L2;PNPLA2
Dull intelligence	119/947	1.9527035089802705E-10	1.39066449900421E-8	0	0	1.800286230382175	40.24834413333572	RB1;APP;SLC46A1;LAMP2;GJA8;GGT1;SIL1;EYS;GTF2I;MAP2K2;COG6;TSC2;OCRL;HNF1A;RPGRIP1L;HSPG2;BSCL2;COL4A1;AGTR2;LINS1;ARL6;B3GLCT;PCDH15;ABHD5;BRIP1;RNF213;RDH12;NPHP1;INPP5E;VPS11;B3GALNT2;BBS2;BBS1;WFS1;FUCA1;XRCC2;ABCA4;EIF2AK3;TBCD;PALB2;EXT1;MLXIPL;TG;CPS1;TCN2;PRPH2;GNAS;SLC26A4;FBN1;PIGN;GBE1;SLC2A1;VLDLR;BRCA2;RPGR;IFIH1;ATP7B;HNF4A;BBS9;EPG5;IKBKG;ITGB6;BBS7;BBS5;BBS4;BCKDHA;MKKS;SLC36A2;AHSG;ABCC8;BCKDHB;VPS13B;PEX2;HBA1;PEX1;SLC39A14;RP1;BBS10;NPC1;PIK3CA;NPC2;BBS12;PEX6;ITGA7;PPARG;PIGL;CDH15;CRB1;GALT;GUCY2D;USH1C;LRP2;TULP1;CLN8;AGPAT2;CLN5;VPS53;RHO;MAPK1;PDE6B;KCNJ1;SH2B1;SLC16A1;SLC35A3;FKRP;GK;KCNJ11;PEX12;USH2A;GCK;TTC8;USH1G;GLB1;KLHL7;ERCC2;RAB3GAP2;KRAS;PNPLA6;RAB3GAP1
Low intelligence	119/947	1.9527035089802705E-10	1.3806597184358344E-8	0	0	1.800286230382175	40.24834413333572	RB1;APP;SLC46A1;LAMP2;GJA8;GGT1;SIL1;EYS;GTF2I;MAP2K2;COG6;TSC2;OCRL;HNF1A;RPGRIP1L;HSPG2;BSCL2;COL4A1;AGTR2;LINS1;ARL6;B3GLCT;PCDH15;ABHD5;BRIP1;RNF213;RDH12;NPHP1;INPP5E;VPS11;B3GALNT2;BBS2;BBS1;WFS1;FUCA1;XRCC2;ABCA4;EIF2AK3;TBCD;PALB2;EXT1;MLXIPL;TG;CPS1;TCN2;PRPH2;GNAS;SLC26A4;FBN1;PIGN;GBE1;SLC2A1;VLDLR;BRCA2;RPGR;IFIH1;ATP7B;HNF4A;BBS9;EPG5;IKBKG;ITGB6;BBS7;BBS5;BBS4;BCKDHA;MKKS;SLC36A2;AHSG;ABCC8;BCKDHB;VPS13B;PEX2;HBA1;PEX1;SLC39A14;RP1;BBS10;NPC1;PIK3CA;NPC2;BBS12;PEX6;ITGA7;PPARG;PIGL;CDH15;CRB1;GALT;GUCY2D;USH1C;LRP2;TULP1;CLN8;AGPAT2;CLN5;VPS53;RHO;MAPK1;PDE6B;KCNJ1;SH2B1;SLC16A1;SLC35A3;FKRP;GK;KCNJ11;PEX12;USH2A;GCK;TTC8;USH1G;GLB1;KLHL7;ERCC2;RAB3GAP2;KRAS;PNPLA6;RAB3GAP1
Retinal Degeneration	26/89	1.9692932700380557E-10	1.3824438755667152E-8	0	0	4.185312771642896	93.5341072632807	CFH;MTTP;TULP1;CLN6;RPGR;CLN5;C3;RS1;RDH12;C1QTNF5;LMNA;NPHP1;RHO;CCL2;PDE6B;APOB;BBS4;SLC19A2;BBS2;BBS1;MKKS;FKRP;RPGRIP1L;PITPNM1;TPP1;CFB
Neoplastic Syndromes, Hereditary	24/77	2.2057527655817154E-10	1.5374566085203614E-8	0	0	4.46544859152309	99.28827636221737	RB1;CDKN2A;XRCC2;PIK3CD;TSC2;PIK3CB;BRCA2;MLH1;PALB2;PIK3CG;MSH6;STK11;BRIP1;MSH2;PIK3CA;CDH1;TMEM127;CHEK2;POLD1;MRC1;PMS2;KRAS;MEN1;MUTYH
Fasting blood glucose measurement	17/39	2.349542534848381E-10	1.626148171302105E-8	0	0	6.2449489383586805	138.46069902095957	PCSK1;TCF7L2;GCKR;SLC30A8;WDR4;GLIS3;SLC2A2;CDKAL1;ARAP1;ABCB11;SORL1;GCK;G6PC2;MTNR1B;MADD;IGF2BP2;FADS1
Fasting Hypoglycemia	15/30	2.4116483601511414E-10	1.6574601457038755E-8	0	0	7.163323782234957	158.63567657141073	G6PC;ABCC8;INSR;GCG;PYGL;HNF1A;INS;GYS2;VAMP8;HNF4A;IL1B;SLC37A4;PPARA;PPARGC1A;PPARGC1B
Diabetes mellitus autosomal dominant type II (disorder)	9/10	3.598798706449722E-10	2.4561801171519352E-8	0	0	12.893982808022923	280.3828903945147	GCKR;TGFB1;KCNJ11;ABCC8;HNF4A;PDX1;GCG;HNF1A;GCK
Inflammation	67/429	3.9394889669873937E-10	2.6701584529346282E-8	0	0	2.2374950741712922	48.4525081505989	APP;IL20;TNFAIP3;ITGAL;CXCL2;ICAM1;C4B;ATP7B;CDH1;IL12B;MBL2;IL10;AHSG;ADIPOQ;ITGA1;IL18;APOA1;TSC2;APOA4;HNF1A;APOA5;F7;GAL;ADRB3;SELENOS;IL1B;AGTR1;TXNIP;PPARG;TLR6;PPARA;TLR4;TLR2;PRKAA1;SLC22A5;ABCB4;TGFA;NOD1;NOD2;RETN;ADIPOR1;ADIPOR2;KNG1;CLN6;C3;C5;CNR1;CCL5;CCL4;SPP1;CCL2;NLRP3;SH2B3;IFNL3;PTPN1;TGFB1;NFKB1;GALNS;GH1;IL6;FCGR2A;LEP;F2RL1;GHRL;MYD88;SLC28A3;NFE2L2
Arthritis, Psoriatic	41/201	3.941084090950763E-10	2.652943455196171E-8	0	0	2.922350995737644	63.281743066478995	SLC22A5;IRS1;PIK3CD;TNFAIP3;PIK3CB;NOD2;PSORS1C1;PIK3CG;ICAM1;IFIH1;DPP4;FADS2;PTTG1;CNR1;CCL5;IL12B;IL12RB1;PPARGC1B;CCR2;MBL2;IL10;MAP4K1;TGFB1;ABCC8;EIF2AK1;ADIPOQ;FGG;ITGA1;HLA-B;ELOVL6;NFKB1;IL17RA;NFKBIA;GJB2;FCGR2A;PIK3CA;RPS6KB1;TNIP1;IL1B;PPARG;HLA-DRB1
Cerebrovascular Disorders	38/178	4.368978374359459E-10	2.9209741131431814E-8	0	0	3.0584977946621166	65.91466998257134	ACVRL1;APP;CRB1;LPL;PCSK9;PIK3R2;VLDLR;RETN;PKD2;LIPC;RNF213;SPP1;APOE;APOB;LDLR;ABCA1;FGB;IL10;TGFB2;SLC2A10;HLA-B;APOA1;APOA4;SORL1;TGFBR1;TGFBR2;F7;FABP2;COL4A2;SELENOS;TCN2;PIK3CA;COL4A1;IL1B;AGTR1;HLA-DRB1;FBN1;HLA-DQB1
Premature Birth	30/119	4.4740442965302954E-10	2.971007253128361E-8	0	0	3.611759890202499	77.75237111811559	ITGB4;ABCB4;GBA;LRP5;ABCA12;LMNA;MAPK1;KCNJ1;MBL2;PEX16;MAP2K2;TGFB1;ATP8B1;FZD4;PEX2;PEX10;PEX1;PEX12;AIMP1;FIG4;IL6;IL1B;PEX6;PPARG;KRAS;TLR4;CFB;SLC27A4;FBN1;TLR2
Virus Diseases	111/875	4.744109525730121E-10	3.1292019073070895E-8	0	0	1.8174375767498978	39.01847134055396	SCARB2;FCN2;HFE;ICAM1;LGALS3;TBK1;LGALS1;CDH1;LEPR;IL12B;RAG2;SKP1;SLC11A1;TAP2;HLA-B;MUL1;TAP1;ATG14;MSH2;SLC27A4;CFH;MTTP;TGFA;PIK3R2;GPR84;FUT2;C3;SEC14L2;DPP4;C5;NLRP3;APOE;APOB;FYB1;TGFB1;SLC10A1;EIF2AK3;EIF2AK2;EIF2AK4;NFKB1;NFKBIA;IL6;AGO1;SLC26A4;SLC22A8;RAB5A;HLA-DRB1;MYD88;NFE2L2;ITGB1;CXCL9;PRKCSH;ITGB2;PIK3CD;SLC2A2;ITGAE;PIK3CB;VLDLR;CXCL2;PIK3CG;IFIH1;MRC1;EPG5;IKBKG;HLA-DPA1;MBL2;CCR2;IL10;ABCC2;IL18;IL17RA;NPC1;PIK3CA;IRF3;OAS1;IL1B;IRF2;ANGPTL2;PPARG;PPARA;FBP1;TLR4;TLR2;BECN1;FGL2;NOD1;NOD2;ABCB11;INS;MAPK8;CCL5;SPP1;PMS2;CCL2;MAPK1;IFNL4;LDLR;IFNL3;MAPK3;MBTPS1;PKLR;CDKN2A;GCG;GLB1;LEP;PNPLA3;F2RL1;KRAS;PDCD1;PNPLA6;ABCE1
Ischemic stroke	63/394	5.008797689669076E-10	3.2817642462711787E-8	0	0	2.2908091283289456	49.05688721299421	ACVRL1;IL20;HFE;PCSK9;BRCA2;CELSR1;ICAM1;LGALS2;RUVBL2;XYLB;FADS1;IL10;FGB;AHSG;SLC2A10;ABCC8;ITGA2;ADIPOQ;FGG;IL18;APOA1;TBC1D9;IL16;APOA5;MMP12;F7;COL4A2;SELENOS;COL4A1;IL1B;MADD;AGTR1;ANGPTL3;PPARG;PLIN1;PPARA;TRIB1;NEIL1;TLR4;CETP;CFH;LRP1;LPL;ADD1;LRP6;UCP2;SPP1;MAPK1;APOE;APOB;LDLR;ABCA1;CDKN2B;TGFB1;CDKN2A;GALNT2;CARD8;KCNJ13;MLXIPL;IL6;TCN2;CAPN10;FBN1
Muscle hypotonia	70/460	5.084109450820499E-10	3.309048190904892E-8	0	0	2.1801420206802042	46.65445288978326	RB1;SLC25A3;B4GALT1;HEXA;VLDLR;MPZ;EPG5;ITGB6;SIL1;GTF2I;IQCB1;MAP2K2;ALG9;AHSG;VPS13A;VPS13B;COG1;PEX2;HBA1;RPGRIP1L;PEX1;TGFBR2;MSH6;DPM1;SELENON;MSH2;PIK3CA;TBC1D20;SLC25A19;COL4A1;PEX6;ITGA7;B4GALT7;CRB1;GUCY2D;MTTP;GBA;SLC3A1;TULP1;RDH12;INPP5E;LMNA;NPHP1;PMS2;B3GALNT2;PEX16;FKRP;FUCA1;KCNJ13;EIF2AK3;LCA5;B3GALT6;PEX10;MLH1;PEX12;MLH3;RPGRIP1;GALC;MLXIPL;TBCK;TG;CPS1;ERCC2;RAB18;RAB3GAP2;KRAS;PNPLA6;SLC26A4;RAB3GAP1;FBN1
Adrenoleukodystrophy	34/149	5.640157380442383E-10	3.646807022038667E-8	0	0	3.269167900617296	69.62000006312626	ABCD4;ADH1C;HFE;SLC40A1;VLDLR;FUT1;SPP1;CCL2;LBP;ABCD1;CCR2;MAPK3;MAP4K4;IL10;ELOVL1;TCF7L2;MBTPS1;XBP1;DGAT2;TGFB1;SLC11A2;ABCA4;NFKB1;TM6SF2;IL6;GJB1;IRF3;IL1B;PMP22;PNPLA3;PPARA;SLC27A2;TLR4;MYD88
Nuchal bleb, familial	11/16	5.811282062531314E-10	3.732894124873056E-8	0	0	9.849570200573066	209.46144959234678	C3;LEP;APOA2;LEPR;APOA1;APOC3;LPL;APOB;APOA5;LDLR;USF1
Ketosis	18/46	5.958418516034069E-10	3.802554362050833E-8	0	0	5.606079481749097	119.07899121938475	BCKDHA;GHSR;SREBF1;SLC16A1;SLC30A8;INSR;BCKDHB;PAX4;LPL;SLC2A2;SLC30A10;GCK;GYS2;ADRB3;SLC37A4;FBP1;HLA-DRB1;FGF21
Low density lipoprotein increased	10/13	6.266031285868882E-10	3.973068095323831E-8	0	0	11.020498126515319	233.5321549974198	ABCG8;ABCG5;LCAT;LPL;PCSK9;APOE;APOB;LDLRAP1;CYP7A1;LDLR
Multicystic Dysplastic Kidney	24/81	7.081232430500495E-10	4.4611764312153115E-8	0	0	4.244932611694789	89.43395082364016	BBS2;PEX16;BBS1;MKKS;PIGN;ARL6;PEX2;HNF1B;PEX10;PEX1;RPGRIP1L;PEX12;RPGRIP1;TTC8;BBS10;BBS12;HNF4A;PEX6;NPHP1;BBS9;NPHP3;BBS7;BBS5;BBS4
Hepatitis B	107/839	7.33899735006859E-10	4.594118850730834E-8	0	0	1.8271171506534933	38.42911315878599	FCN2;HFE;GALNT10;ICAM1;LAPTM4B;LGALS3;TBK1;CDH1;LEPR;GGT1;RAG2;DGAT2;HBE1;TAP2;HLA-B;MUL1;TAP1;TSC2;HNF1A;HSPG2;FTO;CUL5;MTTP;EBI3;TGFA;NRF1;ACACA;SEC14L2;SLC38A6;APOE;SLC38A3;APOB;PPARGC1A;HLA-DQA2;ATG5;GCKR;FYB1;TGFB1;SLC10A1;INSR;ABCA4;EIF2AK2;NFKB1;EXT1;AIMP1;NFKBIA;IL6;AGO1;TGFBI;RAB5A;HLA-DRB1;MYD88;NFE2L2;SLC25A3;IL20;PRKCSH;HNF4A;HLA-DPA1;MBL2;IL10;SREBF1;BCKDHB;IL18;APOA2;TBC1D9;APOA1;IL16;NPC1;IRF3;IL1B;IRF2;PPARG;PPARA;RAB7B;TLR4;HLA-DQB2;TLR2;RAB7A;PRKAA1;FGL2;SLC3A2;INS;MAPK8;CCL5;CCL4;LMNA;SPP1;PMS2;CCL2;MAPK1;IFNL3;MAP4K4;CDKN2B;GOLM1;CDKN2A;IL10RB;APOC3;GTF2H1;FABP1;GLB1;LEP;PNPLA3;RAB18;IL17F;KRAS;GHRL;PDCD1
Cholelithiasis	32/136	7.906802261447216E-10	4.918231178829319E-8	0	0	3.3709758975223325	70.64934264352573	CETP;LRPAP1;ABCB4;PCSK9;CLDN2;ABCB11;CYP7A1;ACAT2;NPC1L1;HNF4A;APOE;APOB;PPARGC1A;LDLR;PPARGC1B;APOBEC1;ABCG8;ABCG5;GCKR;ABCC2;PKLR;SLC11A1;SLC10A2;ABCA4;IL18;HBA1;RBP4;ADRB3;APOC1;PNPLA3;PPARG;TLR4
Diabetic Retinopathy	46/247	8.102701687316208E-10	5.008386929744886E-8	0	0	2.6681205990510772	55.853511802525084	B4GALT2;CFH;SLC2A1;ICAM1;INS;LRP6;RS1;LGALS1;CNR1;LIPG;LMNA;UCP2;RHO;MFN2;CCL2;APOE;GGT1;PPARGC1A;PPARGC1B;MBL2;MAPK3;IL10;PTPN1;TCF7L2;TGFB1;FUCA1;ITGA2;ABCA4;ADIPOQ;NME2;APOA1;NFKB1;GH1;RBP4;IL6;ADRB3;TBC1D4;CAPN10;AGTR1;TXNIP;PPARG;PPARA;TLR4;CFB;PNPLA2;NFE2L2
Asthma	150/1313	8.279676539817054E-10	5.085791314582625E-8	0	0	1.63670764255178	34.22690719138651	SCARB2;HHIP;GALNT17;GIMAP5;ICAM1;FADS2;LGALS3;LGALS1;CDH1;LEPR;SLC16A7;IL12B;GGT1;SLC39A2;SLC39A1;FADS1;RAG1;GGT2;SLC30A8;SLC30A5;SLC11A1;TAP2;HLA-B;SLC30A1;CDKAL1;HNF1A;SELENOS;MADD;COL4A3;AGTR1;TXNIP;AGTR2;ATF6;SLC27A5;FTO;SLC45A2;SLC22A5;INSIG2;EBI3;CLEC16A;TGFA;KNG1;PSORS1C1;C3;C5;IRAK1;NLRP3;APOE;PI3;ATG7;PPARGC1B;HLA-DQA1;ATG5;ABCA1;BBS1;HLA-DRB5;TGFB2;TGFB1;FUCA1;TBCD;EIF2AK2;RAB27A;NFKB1;NFKB2;IL6;HLA-DRA;TGFBI;SLC26A4;RAB5A;HLA-DRB1;MYD88;LAT;NFE2L2;CXCL9;IL20;ITGB4;HEXB;ITGB2;PIK3CD;TNFAIP3;PIK3CB;VLDLR;ITGAL;PIK3CG;IFIH1;TMED1;ITGB6;ABCD1;BBS4;HLA-DPA1;MBL2;CCR2;IL10;MKKS;WDR36;SLC2A10;IL18;APOA1;IL16;TGFBR1;IL17RA;TGFBR2;MMP12;TLR1;TGFBR3;F7;PIK3CA;IRF3;OAS1;IL1B;PPARG;TLR6;PPARA;TLR4;HLA-DQB1;TLR2;CRB1;RAB1A;SLC3A2;NOD1;RETN;NOD2;SLC7A2;MAPK9;MAPK8;IFNL2;CCL5;SPP1;CCL2;MAPK1;IL12RB1;PCDH1;LDLR;IFNL3;SH2B1;MAPK3;APOBR;GTF2H1;IRGM;FCGR2A;TNIP1;GNPDA2;LEP;ERCC2;ALMS1;F2RL1;IL17F;GHRL;SIGLEC1;LPIN2
Glaucoma	61/381	8.967523282748354E-10	5.474088125642908E-8	0	0	2.2937677202957083	47.784322872003216	IL20;RPGR;IFIH1;RS1;TBK1;NCK2;EYS;WDR36;ELOVL5;OCRL;PEX1;TGFBR1;TGFBR3;RP1;ANGPTL7;TBC1D20;COL4A1;IL1B;TXNIP;TLR4;OPTN;HLA-DQB1;C1QA;FOXC2;CRB1;BECN1;ARL6;B3GLCT;LTBP2;PIK3R1;TULP1;NOD2;RDH12;RHO;PDE6B;APOE;MAPK3;ABCA1;BBS2;B3GALNT2;CDKN2B;TGFB2;TGFB1;FKRP;CDKN2A;WFS1;ABCA4;USH2A;PLEKHA7;NFKB1;RPGRIP1;TTC8;IL6;TMEM98;GJB4;GJB3;PRPH2;KLHL7;HLA-DRB1;LGR4;FBN1
Hereditary non-polyposis colorectal cancer syndrome	14/28	9.680218413158343E-10	5.8726658373160614E-8	0	0	7.163323782234957	148.68027554128736	GALNT12;MLH1;PALB2;MLH3;TGFBR2;MSH6;MSH2;PIK3CA;CDH1;EXO1;CHEK2;NFKBIZ;PMS2;KRAS
Vascular Diseases	63/401	1.0352631198356465E-9	6.24206499493542E-8	0	0	2.2508199415501364	46.566336447202204	ACVRL1;APP;ITGB2;PCSK9;PKD2;ICAM1;LIPC;RGS1;LIPG;GGT1;MBL2;CCR2;FGB;AHSG;ADIPOQ;FGG;MUL1;APOA1;HNF1A;APOA5;TGFBR1;RBX1;TGFBR2;F7;RBP4;IRF3;COL4A1;IL1B;AGTR1;TXNIP;PPARG;TLR4;ABCG1;CETP;CFH;TGFA;LPL;PSEN1;RETN;CFP;RNF213;LMNA;RHO;SPP1;CCL2;APOE;APOB;LDLR;GBP1;MAP2K5;ABCA1;TGFB1;CDKN2A;SORT1;APOC3;GCG;SORL1;NFKB1;IL6;LEP;HLA-DRB1;NFE2L2;FBN1
