Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Atrophic	12/57	2.3657882959562848E-4	0.002767972306268853	0	0	3.2564008629462284	27.18843680723295	GSK3B;LRRK2;LMNA;CACNA1A;MFN2;MTHFR;AQP4;MAPT;APOE;VIM;S100B;SLC9A1
Adenoma	93/1000	2.3903319815179558E-4	0.0027933629862495206	0	0	1.4385150812064966	11.995645078868971	KCNK5;GSK3B;UCN;MPG;OGG1;NUDT1;SLC2A1;MTR;TRH;ENO2;SPN;PYCARD;HTN3;UCN3;ALDH2;PDE8B;KCNH2;ABCC1;G6PC;TBP;PARP1;ABCC8;PDE4C;SORD;SDHC;HNF1A;SDHD;SIRT1;SLC39A14;MTAP;ADORA2B;HMBS;MALL;AGTR1;CRH;MAL;AGTR2;AVP;DLD;GAPDH;MET;MCM2;ABCG2;CRP;ABCB1;MVP;ODC1;KCNA3;NOXO1;CACNA1D;SLC5A1;ATP1A1;TYMS;NTS;SLC5A5;CACNA1G;INS;NEUROD1;SLCO1B1;ATP5F1B;POLD1;BAG1;APOE;HCRT;BID;DRD2;KCNJ1;SLC19A1;KCNJ5;TCF7L2;CDKN2B;ACE;MDH1;CDKN2A;MGMT;MRPL28;ATP2B3;MTHFR;AGT;SPART;GCLC;GJB2;GJB1;CYP11B2;NF1;GNB3;REN;CALR;VIM;SLC26A4;NES;KCNK3;NEUROG2
Neoplasms, Neuroepithelial	7/21	2.4147461740004774E-4	0.0028185422087977073	0	0	5.155968032998195	42.9427491329157	TOP2A;BDNF;MGMT;MAP2;IDH1;NOX4;OLIG2
Gitelman Syndrome	7/21	2.4147461740004774E-4	0.002815198742357852	0	0	5.155968032998195	42.9427491329157	RGS2;DBP;WNK4;DMD;REN;KCNJ1;AGT
Siderosis	7/21	2.4147461740004774E-4	0.0028118631988242526	0	0	5.155968032998195	42.9427491329157	GAD1;SLC40A1;APOE;SLC39A14;GFAP;INS;SNCA
Hypertension, Portal	17/101	2.449547168059249E-4	0.0028490117831581423	0	0	2.6035086107218612	21.646708827536685	DDC;ACE;NOS3;DCDC2;DBH;RETN;AGT;DGUOK;GRK2;TH;ADRB3;DDAH1;AGTR1;REN;NOS1;AVP;XDH
Protein Deficiency	15/83	2.513839139047891E-4	0.002920332276425848	0	0	2.7954043552399854	23.169790763744263	APP;CDKN2A;SLC2A1;DYSF;WAS;SLC4A1;MTAP;LAMP2;CAT;CASQ2;PLP1;REN;HADH;ABCD1;FXN
Contracture of joint	21/140	2.592893696211905E-4	0.0030086138425467063	0	0	2.320185614849188	19.159085528323498	KCNJ6;SLC2A10;IDUA;GAD1;SLC1A2;CACNA1A;DARS2;HIKESHI;SDHD;SDHA;SAMHD1;SLC39A14;SON;SLC25A19;POLD1;LMNA;PLP1;IDS;MFN2;DMD;SLC25A46
Trichohepatoenteric Syndrome	33/267	2.6451916555476646E-4	0.003065677310226704	0	0	1.911763427965623	15.748336391632245	KCNA3;ADRB1;SLC3A2;SLC5A2;SLC4A4;GRK5;APOE;SCN5A;DRD2;DRD3;HMOX2;KCNJ2;SCN1A;KCNH2;PRNP;ACE;WFS1;CEL;PGF;MAG;TH;CYP11B2;KCNQ1;AGTR1;PDE3A;REN;SLC25A10;CALR;AVP;TKT;SLC26A4;DLD;SLC25A4
GRN-related frontotemporal dementia	13/66	2.6579584198484164E-4	0.003076845153153149	0	0	3.046708383135297	25.082886104120053	APP;PRNP;BDNF;NOS3;LRRK2;PSEN1;PPA1;BAG1;PIN1;MAPT;APOE;TARDBP;INA
Bulimia Nervosa	10/42	2.6957203280552125E-4	0.0031168869863678387	0	0	3.6828343092844253	30.268017972937155	DPP4;ATP8A2;BDNF;COMT;DRD2;CLOCK;SLC6A3;DRD4;SLC6A4;CIT
Optic Neuritis	10/42	2.6957203280552125E-4	0.0031132243694625885	0	0	3.6828343092844253	30.268017972937155	HLA-DRB5;MOG;CAT;AQP4;MBP;APOE;HCRT;HLA-DQA1;GFAP;HLA-DQB1
Ragged-red muscle fibers	10/42	2.6957203280552125E-4	0.0031095703502496044	0	0	3.6828343092844253	30.268017972937155	DGUOK;SLC25A26;TK2;SLC25A32;SDHD;SDHA;SLC25A4;EARS2;POLG;MYH7
Heart valve disease	12/58	2.8096883338620215E-4	0.003237235280796711	0	0	3.2002560204816386	26.169347333380966	SPN;PYCARD;FDPS;ACE;IDUA;NOS3;IDS;NELFA;APOE;CALR;KCNK1;SLC6A4
Small cell carcinoma of lung	67/673	2.8353097419559186E-4	0.003262930227627959	0	0	1.5398953560663258	12.578156592440473	TOP2A;ACHE;SLC44A1;NUDT1;OXT;ENO2;SLC6A2;NUDT6;PYCARD;SPN;CA1;CHEK2;NPPA;ATP7A;SLC16A3;SLC16A4;CAST;ABCC4;ABCC1;PARP1;ARG1;S100A1;ABCC5;TAP1;NGF;PGF;PKM;GAL;CAT;CRH;TIMELESS;AVP;MET;PPIA;ABCG2;CRP;TPH2;SLC22A3;DDC;ABCB1;MAX;KCNA3;CACNA1D;TYMS;NTS;LMNA;CKB;KCNJ2;ABCA2;CDKN2B;RRM1;SLC16A1;DMPK;CDKN2A;MGMT;BDNF;BAD;MTHFR;S100B;SMARCA2;RCAN1;REST;PIP;NF1;REN;VIM;NES
Hypertrichosis	11/50	2.843457022145448E-4	0.0032684790191398203	0	0	3.402938901778809	27.786084388617954	NDUFS7;KCNJ11;COX15;NDUFA10;NDUFS4;NDUFA2;IDS;SDHA;SLC29A3;COX10;SLC25A24
Malignant tumor of colon	167/2001	2.8695213518507655E-4	0.0032945859633165095	0	0	1.2909245300010475	10.529032367983241	APP;FCMR;MPG;NUDT1;IPP;CPOX;SLC4A2;ENO1;COMT;AQP1;PYCARD;CHEK2;FPGS;PDK4;SYBU;KCNH2;CAST;ARSA;CYBB;TAP1;HNF1A;MTHFD1;MALL;UPRT;HPRT1;PPIB;CLOCK;ABCG2;SLC22A3;ABCB1;ABCB6;MAOB;MAX;RRAD;CHAT;SLC22A1;TXN;NTS;SLC5A5;NEUROD1;DPP4;SLCO1B1;GRK5;SI;SLCO1B3;BAG1;APOE;HCRT;MSC;PPARGC1A;SLC19A1;MARK2;ACE;BDNF;IDH1;GOT2;EIF2AK3;MTHFR;CP;AIMP1;GCLC;SLC6A8;GJB1;CDK5;PIP;NF1;NOX4;PIN1;REN;CALR;TOP2A;GSK3B;UCN;CPQ;OGG1;PDE3B;SLC2A1;SLC2A2;OXT;MTR;ADM;SLC2A3;HMGB1;SLC2A4;SPN;POLB;CA2;HNF4A;TSPO;SCN5A;ATP7A;MYBPC3;SLC2A14;ABCC1;PARP4;PARP1;SIRT6;PRPF40A;AMPD3;NGF;SIRT1;SIRT2;SIRT3;BACE2;GAP43;GAL;PKM;OAS1;ADORA2B;ANG;AVP;DNASE1;PPARA;UMPS;DLD;FXN;GAPDH;MET;MCM2;CRP;POLDIP2;MVP;ODC1;UCP1;KCNA3;WAS;NOXO1;RETN;SAMHD1;TYMS;SLC7A1;UNG;POLD3;HAS1;POLD1;UCP2;LMNA;EIF4H;SLC25A20;CKB;MTA2;XDH;SLC35A2;TCF7L2;RRM1;CDKN2B;SLC16A1;CKM;NOS2;MGMT;CDKN2A;BAD;LUM;ATP2B3;SOD2;PER2;SLC25A37;PER1;MARCKS;SUCLA2;SCD;CTH;VIM;VIP;CRAT;MPHOSPH8;RAN
Distal muscle weakness	15/84	2.880270487607243E-4	0.0033030686525325537	0	0	2.762125731963319	22.518108946333005	PRPS1;MTMR2;DYSF;SLC5A7;DGUOK;SPTLC1;GJB1;SPTLC2;PRX;LMNA;MFN2;ANG;ATP7A;POLG;MYH7
Muscular Dystrophy	27/203	2.8880800802336083E-4	0.0033081644555403153	0	0	2.0573074417381965	16.766538078350408	TPH2;ACHE;DYSF;ATP2A2;AQP4;ENO1;AQP1;SPN;MB;SI;LMNA;DMD;MSC;BCHE;DMPK;PARP1;GK;MMD;GAA;MYOF;IDH2;DPM2;GJB1;COL4A1;PPIF;REN;PPID
Hereditary spherocytosis	8/28	2.8907410908471154E-4	0.003307357792880728	0	0	4.419401171141311	36.01293766393127	GYPA;G6PD;TBP;CAD;SLC4A1;UMPS;SPTB;AQP1
COLORBLINDNESS, PARTIAL, DEUTAN SERIES	9/35	2.921865800832406E-4	0.003339081057044289	0	0	3.977461054027179	32.369047345831376	MRS2;G6PD;ACE;MOBP;LMOD1;APOE;NOS1;MAPT;HLA-DQB1
Cervical Dystonia	9/35	2.921865800832406E-4	0.0033352029141208925	0	0	3.977461054027179	32.369047345831376	TBP;GCH1;BDNF;ATP1A3;ATP13A2;DRD2;CP;SLC6A3;DRD5
Nephrogenic Diabetes Insipidus	9/35	2.921865800832406E-4	0.0033313337692089193	0	0	3.977461054027179	32.369047345831376	G6PD;OXT;AVP;AQP2;ADRA1A;SLC4A4;ADRA2B;SIRT1;AQP1
Pre-renal acute kidney injury	9/35	2.921865800832406E-4	0.0033274735910290712	0	0	3.977461054027179	32.369047345831376	SLC2A9;KCNJ11;MB;CAT;CYBA;HPRT1;STX2;PPARA;SLC2A6
Lung Neoplasms	106/1177	2.9790204105632225E-4	0.0033886357170156652	0	0	1.3930312952365558	11.309667042646192	EPO;NUDT1;ENO2;GLS;PYCARD;CHEK2;NPPA;CYBB;ANK3;PGF;NISCH;ACLY;MAL;AMPH;AGTR2;HPRT1;PPIA;SLC27A4;ABCG2;ABCB1;MAX;CFI;CACNA1A;TXN;ADRB2;NTS;NEUROD1;SLCO1B3;APOE;SLC19A1;ACE;DDIAS;WFS1;EIF2AK2;MRPL28;MTHFR;EEF2;SMARCA2;RCAN1;GCLC;GJB2;GJB1;CALR;NES;ADA;LAT;ACHE;SLC25A3;OGG1;SLC2A1;MTR;ADM;HMGB1;ADRA1A;PPP1R9B;ATP7B;UCN3;ALDH2;HNF4A;SLC22A18;IDS;TK1;POLE;CAMP;DSP;ABCC4;ABCC1;PARP1;CAD;SIRT4;OLIG2;SIRT1;ADRA2B;SLC7A5;PKM;ANG;AVP;SLC29A1;PPARA;GAPDH;MET;CRP;SLC3A2;TYMS;NOCT;LMNA;BID;PCNT;KCNJ3;MPP1;KCNJ5;TCF7L2;KCNJ6;RRM1;CDKN2B;NOS2;KCNJ9;CDKN2A;MGMT;BAD;POLM;SOD2;MARCKS;VIM;ABCE1;SLC28A1
Adenoma of large intestine	32/258	3.053352151812801E-4	0.0034691728263602554	0	0	1.9184997332086309	15.52852930202779	CRP;OGG1;ODC1;SLC2A1;MTR;HMGB1;TYMS;GLS;PYCARD;POLB;ALDH2;CHEK2;POLD1;BAG1;TSPO;SLC25A21;APOE;DRD2;POLE;SLC19A1;PARP1;CDKN2A;MGMT;LUM;GOT2;MTHFR;MTAP;GCLC;MAL;VIM;MET;ABCG2
Cushing Syndrome	13/67	3.105392231493041E-4	0.003524225733384943	0	0	3.001235123685517	24.24157736753526	KCNJ5;ACE;CYBB;TXN;SLC8A1;AGT;AGTR1;CRH;TXNIP;REN;AVP;PDE8B;DRD2
Multiple Chronic Conditions	13/67	3.105392231493041E-4	0.003520160882481385	0	0	3.001235123685517	24.24157736753526	ABCC1;ABCB1;ABCB6;MAX;MGMT;LRRK2;MVP;IDH1;HMGB1;CNTRL;PLP1;HLA-DQB1;ABCG2
Severe Sepsis	17/103	3.116045049961677E-4	0.0035281671372146732	0	0	2.552955045465126	20.611986629962743	ACE;AMBP;NOS2;NOS3;ADM;HMGB1;RETN;PER1;PC;ADORA2A;ADORA2B;UCP2;BPI;APOE;LBP;AVP;BID
AMYOTROPHIC LATERAL SCLEROSIS 1	16/94	3.236349279365004E-4	0.0036601657902876022	0	0	2.6328347402543977	21.15718205875216	APP;IDE;ANK3;SOD2;PTS;GFAP;CCS;MOBP;CAT;PENK;OTOG;VIM;TARDBP;INA;LAT;PRPH
Axonal neuropathy	14/76	3.2573222192122317E-4	0.0036796508931514725	0	0	2.8493507550779498	22.878676450114682	MTMR2;WFS1;GAA;DARS2;AMPD2;DGUOK;GJB1;SLC25A19;TDP1;LMNA;PLP1;MFN2;ATP7A;POLG
Familial dilated cardiomyopathy	14/76	3.2573222192122317E-4	0.0036754262652603687	0	0	2.8493507550779498	22.878676450114682	MYBPC3;KCNJ12;NEXN;ABCC9;PSEN1;SDHA;PLN;TNNT2;LMNA;PPIF;DMD;REN;SCN5A;MYH7
Abnormality of the lymphatic system	6/16	3.289277505979255E-4	0.003707226987243592	0	0	5.80046403712297	46.517821545017405	CDKN2B;ACD;CDKN2A;MGMT;NF1;POT1
Achalasia	6/16	3.289277505979255E-4	0.0037029804500302546	0	0	5.80046403712297	46.517821545017405	NOS2;NOS3;CALR;NOS1;HLA-DQA1;HLA-DQB1
Diplopia	6/16	3.289277505979255E-4	0.003698743630293378	0	0	5.80046403712297	46.517821545017405	PRNP;CACNA1A;ATP1A2;TPP1;MAPT;CACNA1G
Disorder of skeletal muscle	6/16	3.289277505979255E-4	0.0036945164947158994	0	0	5.80046403712297	46.517821545017405	LAMP2;LMNA;SLC3A2;DMD;TK2;MYH7
Familial Hemiplegic Migraine	6/16	3.289277505979255E-4	0.003690299010132891	0	0	5.80046403712297	46.517821545017405	SLC2A1;CACNA1A;ATP1A2;CACNA1C;SLC4A4;SCN1A
HYPERGLYCINURIA (disorder)	6/16	3.289277505979255E-4	0.0036860911435306867	0	0	5.80046403712297	46.517821545017405	SLC36A2;SLC6A18;GLDC;IVD;AMT;SLC6A20
Large for gestational age	6/16	3.289277505979255E-4	0.0036818928620460274	0	0	5.80046403712297	46.517821545017405	PIGT;KCNJ11;ABCC8;HNF4A;ABCC9;HNF1A
Neurofibrillary degeneration (morphologic abnormality)	6/16	3.289277505979255E-4	0.0036777041329652017	0	0	5.80046403712297	46.517821545017405	APP;PRNP;TOMM40;PSEN1;APOE;MAPT
Paroxysmal familial ventricular fibrillation	6/16	3.289277505979255E-4	0.0036735249237231957	0	0	5.80046403712297	46.517821545017405	HCN4;RYR2;KCNJ8;KCNE5;SCN5A;SCN3B
periodic paralysis (finding)	6/16	3.289277505979255E-4	0.0036693552019028517	0	0	5.80046403712297	46.517821545017405	KCNA3;KCNA5;SLC4A1;CACNA1C;KCNJ18;KCNJ2
psychological distress	6/16	3.289277505979255E-4	0.0036651949352340275	0	0	5.80046403712297	46.517821545017405	CDKN2A;ADRB2;SLC35G1;NOS1;COMT;SLC6A4
Hyponatremia	10/43	3.3112581612023155E-4	0.0036855090836122716	0	0	3.597186999766183	28.824303119429548	ABCB1;CYP11B2;OXT;REN;AVP;AQP2;COMT;ENO2;HCRT;AGT
Myoclonic Epilepsy	10/43	3.3112581612023155E-4	0.0036813399556896334	0	0	3.597186999766183	28.824303119429548	INPP4A;ARSA;GLUD1;KCNA2;KCNA3;CACNA1A;SLC1A6;SLC25A22;POLG;SCN1A
Psychoses, Drug	7/22	3.345009697381007E-4	0.0037146616164814164	0	0	4.921605849680096	39.38697564179737	ACE;ADORA2A;OPRM1;CALR;SOD2;SLC6A3;SNCA
Acute necrotizing encephalopathy	7/22	3.345009697381007E-4	0.003710468996146787	0	0	4.921605849680096	39.38697564179737	NDUFB9;NDUFS6;NDUFB3;NDUFS4;NDUFS1;NDUFV2;NDUFV1
Restrictive cardiomyopathy	7/22	3.345009697381007E-4	0.003706285829296565	0	0	4.921605849680096	39.38697564179737	MYBPC3;ACE;PIGT;TNNT2;ABCC6;MYL3;MYH7
Cockayne Syndrome, Type I	11/51	3.416172622093303E-4	0.00378087213174921	0	0	3.336214609587068	26.62906304026097	SLC30A8;ABCB1;ACE;EPO;NOS3;CYBB;TXNIP;APOE;SLC30A10;PPIA;NES
Lafora Disease	11/51	3.416172622093303E-4	0.003776619182219683	0	0	3.336214609587068	26.62906304026097	DSP;GRK2;GRK5;LRRK2;LAMP2;ATP13A2;MAPT;APOE;SNCB;TARDBP;SNCA
Proteinuria	25/184	3.4397817457402184E-4	0.0037984466288915578	0	0	2.101617404754699	16.760256625578805	MAX;KCNE5;ADM;DPP4;ATP7B;HNF4A;APOE;SLC37A4;COX10;HLA-DQA1;G6PC;ACE;PET100;TREX1;CYBB;SDHC;SDHD;SDHA;SDHB;AGT;ACE2;AGTR1;REN;DNASE1;PPARA
leukemia	162/1941	3.5565852624828894E-4	0.003923021319829611	0	0	1.2909842679222685	10.2524025361101	CDA;APP;SLC46A1;RNH1;TPMT;MPG;EPO;AQP9;MLC1;THUMPD1;GLS;PYCARD;CHEK2;NAMPT;FPGS;MACROD1;EIF2A;KCNH2;KCNH3;G6PD;CYBB;CYBA;HNF1A;PGF;SCO2;HMBS;HMSD;TXNIP;MAL;HPRT1;PPIB;PPIA;ABCG2;SLC22A4;GYPA;ABCB1;ABCB6;MAPKAP1;SLC22A1;TXN;ADRB2;SLC9A1;NEUROD1;DPP4;DGUOK;PENK;BAG1;APOE;TPPP;MSC;SLC19A1;ACD;HLA-DRB4;ACE;BDNF;IDH1;IDH2;EIF2AK2;MRPL28;MTHFR;RCAN1;GCLC;PPP5C;SON;CDK5;FES;NF1;NOX4;PIN1;REN;CALR;SLC26A4;SLC2A4RG;ADA;LAT;SLC25A1;TOP2A;ACHE;GSK3B;SLC25A3;TAT;OGG1;SLC2A1;MTR;ADAR;ADM;HMGB1;SLC6A2;ADRA1A;HTN3;ATIC;SLC22A16;CD38;IDS;EMB;DLAT;NOS1;CAMP;ABCC4;ABCC1;PARP4;ATP6AP1;PARP1;ABCC8;ABCC6;HBA2;HBA1;OLIG2;SLC35G1;NGF;SIRT1;ADRA2B;DCK;SLC25A16;GAL;PKM;ADORA2A;CAT;ANG;DNASE1;SLC29A1;PPARA;DLD;FXN;GAPDH;MET;ASPA;SLC29A2;CRP;PARG;POLDIP2;MVP;GMPR2;ODC1;KCNA3;SLC3A2;SAMHD1;TYMS;PDC;UNG;INS;EFS;PLN;POLD1;UCP2;LMNA;SLC25A21;SLC25A20;IGF2BP2;CKB;BCHE;TCF7L2;CDKN2B;NOS2;MGMT;CDKN2A;BAD;PER1;MNDA;VIM;VIP;EIF3A
Decreased tendon reflex	26/195	3.5664527327630886E-4	0.003929495230672157	0	0	2.062387213199278	16.372815472943923	NDUFB9;NDUFB3;DGUOK;SPTLC1;PRX;LMNA;MFN2;DMD;NDUFV2;ATP7A;NDUFV1;SLC25A46;POLG;ARSA;ATP6AP2;DARS2;KCNJ18;SLC5A7;GJB1;SUCLA2;COL4A1;NDUFS6;SLC25A19;NDUFS4;NDUFS1;SLC25A4
Restless Legs Syndrome	13/68	3.6154476888268803E-4	0.003979016784523021	0	0	2.9570993130430825	23.43538075302383	TBP;MAOB;GCH1;RNMT;SLC1A2;NTS;PINK1;TH;NOS1;DRD2;FXN;DRD3;SNCA
EAR, PATELLA, SHORT STATURE SYNDROME	9/36	3.6744474306038213E-4	0.0040394261015631264	0	0	3.8669760247486464	30.583672117694512	RGS2;MAOB;SLC3A2;COMT;DRD2;DISC1;DRD3;SLC6A3;MCM2
Epilepsy, Tonic-Clonic, Familial	5/11	3.7251636751071303E-4	0.004090604312732165	0	0	7.030865499542994	55.51029727542643	BCHE;BDNF;OXT;NGF;NES
Epilepsy, Tonic-Clonic, Symptomatic	5/11	3.7251636751071303E-4	0.004086038906133133	0	0	7.030865499542994	55.51029727542643	BCHE;BDNF;OXT;NGF;NES
Parkinson Disease, Secondary Vascular	5/11	3.7251636751071303E-4	0.0040814836788130296	0	0	7.030865499542994	55.51029727542643	RGS2;ABCB1;NOS2;TFAM;ATP13A2
Atherosclerotic Parkinsonism	5/11	3.7251636751071303E-4	0.004076938596765354	0	0	7.030865499542994	55.51029727542643	RGS2;ABCB1;NOS2;TFAM;ATP13A2
Cogwheel Rigidity	5/11	3.7251636751071303E-4	0.0040724036261349135	0	0	7.030865499542994	55.51029727542643	GCH1;ATP6AP2;NTS;PDE8B;CP
Cryptogenic Tonic-Clonic Epilepsy	5/11	3.7251636751071303E-4	0.004067878733216986	0	0	7.030865499542994	55.51029727542643	BCHE;BDNF;OXT;NGF;NES
Eating disorder symptom	5/11	3.7251636751071303E-4	0.004063363884456479	0	0	7.030865499542994	55.51029727542643	ATP8A2;AVP;COMT;DRD4;SLC6A4
Overweight or obesity	5/11	3.7251636751071303E-4	0.004058859046447104	0	0	7.030865499542994	55.51029727542643	PDHX;RGS2;CDKN2A;PPARGC1A;PDC
Wolcott-Rallison syndrome	5/11	3.7251636751071303E-4	0.004054364185930551	0	0	7.030865499542994	55.51029727542643	KCNJ11;ABCC8;PAX4;EIF2AK3;INS
Adrenocortical carcinoma	25/185	3.7383654015843247E-4	0.004064231766235701	0	0	2.0902573106749442	16.495666717851876	SLC25A1;TOP2A;ABCB1;POLDIP2;KCNA3;ATP1A1;TYMS;KCNJ5;RRM1;CDKN2A;ATP2B3;SDHC;NGF;AGT;GFAP;STAR;CYP11B2;KCNQ1;AGTR1;REN;PPIG;VIM;VIP;MET;ABCG2
Distal limb muscle weakness due to peripheral neuropathy	15/86	3.752800920562975E-4	0.00407541739749093	0	0	2.697890249824637	21.28052095894836	PRPS1;MTMR2;DYSF;SLC5A7;DGUOK;SPTLC1;GJB1;SPTLC2;PRX;LMNA;MFN2;ANG;ATP7A;POLG;MYH7
Muscle Cramp	15/86	3.752800920562975E-4	0.0040709191442928165	0	0	2.697890249824637	21.28052095894836	AMPD1;ATP2A1;AMPD3;KCNJ18;SLCO1B1;DAO;CPT2;COL4A1;LMNA;ANG;DMD;TARDBP;KCNJ1;PPARGC1A;PRPH
alpha-1-Antitrypsin Deficiency, Autosomal Recessive	8/29	3.7675002449515284E-4	0.004082358589568205	0	0	4.267008027308852	33.64078685949565	CRP;ATP7B;ACE;SELENOS;MPG;CAT;BPI;MSC
Charcot-Marie-Tooth Disease, Type Ia (disorder)	8/29	3.7675002449515284E-4	0.004077862599932117	0	0	4.267008027308852	33.64078685949565	APP;PRNP;MAG;GJB1;RNMT;MFN2;COX10;SLC25A46
Congenital sensorineural hearing loss	8/29	3.7675002449515284E-4	0.004073376502462444	0	0	4.267008027308852	33.64078685949565	KCNE1;GJB2;KCNJ10;WFS1;GJB3;KCNQ1;CD38;SLC26A4
Disease of capillaries	8/29	3.7675002449515284E-4	0.004068900264547651	0	0	4.267008027308852	33.64078685949565	CRP;ACE;COL4A1;MTHFR;CYBA;APOE;AGT;INS
Intermittent Claudication	8/29	3.7675002449515284E-4	0.004064433853719388	0	0	4.267008027308852	33.64078685949565	CRP;BAD;AGXT2;LMNA;ABCC6;MTHFR;ADRB2;SIRT2
Microvascular Angina	8/29	3.7675002449515284E-4	0.004059977237651713	0	0	4.267008027308852	33.64078685949565	CRP;ACE;ADRB3;NOS3;NPPA;MTHFR;RETN;CARTPT
Other cataract	8/29	3.7675002449515284E-4	0.004055530384160309	0	0	4.267008027308852	33.64078685949565	G6PD;GCLC;CTH;CAT;SORD;SLC2A3;XDH;SLC9A1
Renal hypertension	8/29	3.7675002449515284E-4	0.004051093261201709	0	0	4.267008027308852	33.64078685949565	CRP;ACE2;ACE;NOS2;NOS3;NPPA;AGTR1;AGT
Torticollis	8/29	3.7675002449515284E-4	0.004046665836872527	0	0	4.267008027308852	33.64078685949565	TBP;GCH1;ATP1A3;CACNA1A;ATP13A2;DRD2;CP;DRD5
Absence Epilepsy	12/60	3.9118930996622056E-4	0.00419717089339303	0	0	3.0935808197989174	24.273221798729153	CACNA1I;GLUD1;ABCB1;KCNJ10;SLC2A1;CACNA1A;GABRD;SCN1B;CACNA1H;SCN1A;CACNA1G;HCN1
Post-Traumatic Osteoporosis	12/60	3.9118930996622056E-4	0.004192593825897509	0	0	3.0935808197989174	24.273221798729153	CCT2;ATIC;PNP;PKM;CA2;OXCT1;IDH2;REN;ENO1;PARK7;SOD2;GAPDH
No development of motor milestones	29/229	4.0540934657823277E-4	0.004340264769249316	0	0	1.958817549654336	15.299566344903269	ATP6V1A;PRPS1;MTMR2;MLC1;SLC9A1;INS;PNP;OPA1;PRX;LMNA;DMD;COX10;SCN1A;PET100;KCNJ11;ABCC8;NONO;ATP6AP2;EIF2AK3;DARS2;ADA2;GCK;SPART;PREPL;GJB1;SLC6A8;PDE10A;TH;HPRT1
Drug-Induced Liver Disease	42/377	4.1126864070336895E-4	0.004398202612440381	0	0	1.7232147802593438	13.43463723493338	FCMR;ABCB1;ABCB6;ENO1;NREP;HMGB1;ABCB11;SLCO1B1;SLC25A29;PNP;CA3;SLCO1B3;PDK4;APOE;LBP;ATP6V1D;HLA-DQA1;POLG;CADPS2;ABCC4;ABCC1;MDH1;AMBP;ARG1;EDEM1;SORD;MTHFR;HBA2;HBA1;SOD2;CP;GCLC;BDH1;OAS1;CAT;NOX4;VIM;SLC22A8;PPARA;HPD;HLA-DQB1;ABCG2
Carcinoma, Cribriform	18/115	4.1146691610303136E-4	0.004395540055935426	0	0	2.4210632502774136	18.87408116058704	MPP1;TCF7L2;ACE;CDKN2A;NOS3;OGG1;GMPR2;ENO1;EEF2;SOD2;PYCARD;CA1;CA2;KCNQ1;NPPA;APOE;CKB;MET
Carcinoma, Granular Cell	18/115	4.1146691610303136E-4	0.00439076748258479	0	0	2.4210632502774136	18.87408116058704	MPP1;TCF7L2;ACE;CDKN2A;NOS3;OGG1;GMPR2;ENO1;EEF2;SOD2;PYCARD;CA1;CA2;KCNQ1;NPPA;APOE;CKB;MET
Diabetic Angiopathies	13/69	4.195027508306627E-4	0.004471662727943333	0	0	2.91424280125985	22.662435672748117	TCF7L2;NOS2;NOS3;MTHFR;ADM;HMGB1;SOD2;AGT;CAT;NOX4;REN;APOE;PPIA
hiv-infection/aids	13/69	4.195027508306627E-4	0.0044668180229293095	0	0	2.91424280125985	22.662435672748117	SLC35A2;ABCC4;ABCB1;ODC1;SLC6A4;UNG;GCLC;SLC7A9;CRH;SLC25A21;APOE;ADA;ABCG2
Adenocarcinoma, Tubular	19/125	4.2141406453230203E-4	0.0044823132318435755	0	0	2.351121423047177	18.27266808315745	MPP1;TCF7L2;ACE;CDKN2A;NOS3;OGG1;GMPR2;ENO1;SLC4A2;EEF2;SOD2;PYCARD;CA1;CA2;KCNQ1;NPPA;APOE;CKB;MET
Peripheral Arterial Diseases	19/125	4.2141406453230203E-4	0.0044774674878091504	0	0	2.351121423047177	18.27266808315745	VIT;CRP;APP;TCF7L2;ACE;NOS3;MTHFR;EIF2AK2;CYBA;SLC35G1;ADD1;AGT;DPP4;CS;LIPC;AGTR1;GNB3;APOE;PPARGC1A
Liver Failure	24/176	4.2409339318834035E-4	0.004501068972197634	0	0	2.109259649862898	16.3795757435855	NDUFB9;HLA-DRB4;PARP1;MPI;NDUFB3;CEL;DGUOK;ATP7B;CPT2;NDUFS6;NDUFS4;TIMELESS;TFAM;TK2;NDUFS1;DLAT;NDUFV2;PCK1;MSC;NDUFV1;MET;SLC27A5;POLG;OTC
Addictive Behavior	27/208	4.274172819952188E-4	0.004531453125619213	0	0	2.007852935927182	15.576420673403844	TPH2;ABCB1;EPO;SLC6A1;COMT;SLC6A3;GLS;SLC6A4;ALDH2;DRD1;HCRT;DRD2;SLC16A3;DRD3;SLC16A4;DRD4;BDNF;ZNF804A;MTHFR;CARTPT;OPRM1;SLC4A7;SCN10A;GAL;CRH;CLOCK;MET
Hypoxic-Ischemic Encephalopathy	7/23	4.5417870195862357E-4	0.0048099873737600775	0	0	4.707622986650526	36.23466743672942	TRPM2;NOS2;MB;HMBS;ADM;APOE;NEUROG2
Abnormality of the hair	9/37	4.579821467134116E-4	0.0048450468653384385	0	0	3.7624631592149	28.928376580867692	DSP;CDKN2B;ACD;CDKN2A;MGMT;KCNE5;ATP2A2;POT1;SLC24A5
