Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Brittle diabetes	16/44	1.604891737467615E-8	8.047385712159042E-7	0	0	5.2662760845237315	94.51714537785094	IL10;IL20;KCNJ11;ABCC8;SLC11A1;CLEC16A;GLIS3;PAX4;HNF1A;INS;OAS1;C1QTNF6;HLA-DQA1;HLA-DRB1;FGF21;HLA-DQB1
Familial (FPAH)	27/116	1.6722204251559982E-8	8.342427582960991E-7	0	0	3.3708706834128193	60.360591641276834	GALNT12;FTO;APP;CETP;GBA;PSEN2;PCSK9;PSEN1;BRCA2;CDH1;VPS35;APOB;B3GALNT2;CDKN2A;INSR;KCNJ13;TSC2;MUL1;KLHL3;HNF1A;GJB2;MSH2;CFHR1;NPHS2;ANGPTL3;CFHR5;NF2
Acute myocardial infarction	43/247	1.6922200447663347E-8	8.399564949476534E-7	0	0	2.5212030242709766	45.11601907720509	RB1;IRS1;HFE;ITGB2;LPL;PIK3CD;ADRB1;VLDLR;PIK3CB;ACACA;PIK3CG;ICAM1;C4B;LIPG;NLRP3;MAPK1;CCL2;APOE;APOB;PPARGC1A;LDLR;CCR2;MBL2;IL10;KCNJ11;ITGA2;IL18;APOA1;APOC3;GCG;HBA1;TGFBR1;F7;IL6;CTRL;PIK3CA;IL1B;AGTR1;PPARG;TLR4;HLA-DRB1;MYD88;TLR2
Mental deficiency	119/1032	1.7344605074849162E-8	8.565968777669225E-7	0	0	1.6699504347484408	29.841988093486986	RB1;APP;SLC46A1;LAMP2;GJA8;GGT1;SIL1;EYS;GTF2I;MAP2K2;COG6;TSC2;OCRL;HNF1A;RPGRIP1L;HSPG2;BSCL2;COL4A1;AGTR2;LINS1;ARL6;B3GLCT;PCDH15;ABHD5;BRIP1;RNF213;RDH12;NPHP1;INPP5E;VPS11;B3GALNT2;BBS1;WFS1;FUCA1;XRCC2;ABCA4;EIF2AK3;TBCD;PALB2;EXT1;MLXIPL;TG;CPS1;TCN2;PRPH2;GNAS;SLC26A4;FBN1;PIGN;GBE1;HEXA;SLC2A1;VLDLR;BRCA2;RPGR;IFIH1;ATP7B;HNF4A;BBS9;EPG5;IKBKG;ITGB6;BBS7;BBS5;BCKDHA;SLC36A2;AHSG;ABCC8;BCKDHB;VPS13B;PEX2;HBA1;PEX1;SLC39A14;RP1;BBS10;NPC1;PIK3CA;NPC2;BBS12;PEX6;ITGA7;PPARG;PIGL;MAN1B1;CDH15;CRB1;GALT;GUCY2D;USH1C;TULP1;CLN8;AGPAT2;CLN5;VPS53;RHO;MAPK1;PDE6B;KCNJ1;SH2B1;SLC16A1;SLC35A3;FKRP;GK;KCNJ11;SLC31A1;PEX12;USH2A;TTC8;USH1G;GLB1;CAPN10;SNX14;KLHL7;ERCC2;RAB3GAP2;KRAS;PNPLA6;RAB3GAP1
Degenerative polyarthritis	114/976	1.7443249045202912E-8	8.57161258081271E-7	0	0	1.6915753611661781	30.21883194730447	APP;HHIP;HFE;ICAM1;C4B;LGALS3;IPO8;LGALS1;SLC39A8;KPNA2;MAP3K7;MAP3K4;SLC16A4;IGFBP1;MAP2K4;ADIPOQ;OCRL;CD2AP;MSH6;MSH2;SELENOS;ATF6;FTO;CETP;LRPAP1;MAPKAP1;TGFA;PIK3R1;ADIPOR2;KNG1;C3;ST3GAL5;NLRP3;APOE;PI3;B4GALNT3;PPARGC1A;PPARGC1B;ATG5;ABCA1;XBP1;TGFB2;TGFB1;FZD4;NFKB1;IL6;HLA-DRA;TGFBI;HLA-DRB1;MYD88;NFE2L2;ITGB1;ACVRL1;IL20;ITGB2;SLC2A1;SLC40A1;PIK3CD;PIK3CB;CXCL2;PIK3CG;IKBKB;GHR;ATP7B;HNF4A;MRC1;CCR2;IL10;ABCC8;ITGA2;IL18;NME2;APOA1;IL16;SREBF2;TGFBR1;TGFBR2;MMP12;TLR1;TGFBR3;TBC1D1;PIK3CA;IL1B;MTF1;PPARG;ANGPTL4;PPARA;TLR4;B4GALT7;PPARD;TLR2;BECN1;SEC23A;LRP1;LRP5;NOD1;IL2RG;MAPK8;CNR1;CCL5;LMNA;SPP1;CCL2;MAPK1;JAM3;MAPK3;PEX16;MAP3K2;PTPN1;MAP3K3;CDKN2A;GLB1;F2RL1;IL17F
Leber Congenital Amaurosis	19/62	1.9011238647260965E-8	9.295644449018944E-7	0	0	4.438111700263951	78.90179509311201	IQCB1;CRB1;GUCY2D;KCNJ13;ABCA4;LPCAT1;TAP2;LCA5;PEX1;RPGRIP1L;TULP1;RPGR;RPGRIP1;RDH12;PRPH2;PDE6B;SLC38A8;PNPLA6;PRPH
obsolete Combined hyperlipidemia	9/13	1.9297387808187747E-8	9.388847890043028E-7	0	0	10.026179468612488	178.0979946218416	LIPC;APOC1;APOA2;ANGPTL3;APOA1;LPL;TXNIP;APOE;PPARA
Night Blindness	29/132	2.0024033387992287E-8	9.694394095427992E-7	0	0	3.1817084677330874	56.400022584333726	GUCY2D;ARL6;PCDH15;USH1C;TULP1;RPGR;RIMS1;RHO;POC1B;PDE6B;GNAT1;RAB28;EYS;PEX16;ELOVL4;KCNJ13;ABCA4;PEX2;PEX10;PEX1;PEX12;USH2A;RPGRIP1;RP1;TTC8;USH1G;PRPH2;PEX6;ATF6
Diabetes mellitus autosomal dominant type II (disorder)	8/10	2.0116513143672846E-8	9.691426038040035E-7	0	0	11.58580738595221	205.3204901924048	GCKR;TGFB1;KCNJ11;ABCC8;HNF4A;PDX1;GCG;HNF1A
Insulin resistance in diabetes	8/10	2.0116513143672846E-8	9.644150789073985E-7	0	0	11.58580738595221	205.3204901924048	IGFBP1;MAPK8;ADIPOQ;SLC2A1;LCAT;TXNIP;PIK3R1;RETN
Premature arteriosclerosis	8/10	2.0116513143672846E-8	9.597334523107608E-7	0	0	11.58580738595221	205.3204901924048	ABCG8;ABCG5;LMNA;LPL;PCSK9;APOB;LDLRAP1;LDLR
Lethargy	26/110	2.184783905206505E-8	1.037297401950219E-6	0	0	3.4230794549404253	60.38025927290909	ABCD4;SLC22A5;SLC2A1;SLC4A1;HJV;HNF4A;UCP2;EIF2B1;ATG7;SLC39A4;ATG5;SLC19A2;EIF2B5;BCKDHA;EIF2B4;EIF2B2;GK;KCNJ11;ABCC8;BCKDHB;HNF1A;CPS1;TCN2;SLC25A19;IL1B;FBP1
Familial M??ni??re disease	28/125	2.2377540718736826E-8	1.057338798960315E-6	0	0	3.2440260680666184	57.14419403580999	CXCL9;TNFAIP3;ADD1;ICAM1;CCL5;CCL4;CCL2;HLA-DQA1;IL10;HLA-DRB5;GPX1;WFS1;HLA-B;IL18;FAM136A;NFKB1;NFKBIA;IL6;TNIP1;MTNR1B;GJB3;GJB6;IL1B;SLC26A4;TLR4;HLA-DRB1;MYD88;TLR2
Retinal Degeneration	23/89	2.346314483150428E-8	1.1033291263350435E-6	0	0	3.742606318495798	65.74949009333338	BBS1;FKRP;CFH;MTTP;RPGRIP1L;TULP1;CLN6;RPGR;CLN5;C3;RS1;PITPNM1;RDH12;C1QTNF5;LMNA;NPHP1;RHO;CCL2;PDE6B;TPP1;APOB;CFB;SLC19A2
Abnormality of the liver	12/25	2.5041626622363324E-8	1.1719481259266036E-6	0	0	6.951484431571325	121.6699296060296	ABCA1;PEX16;ABCG8;ABCG5;GLB1;PEX6;SLC11A2;APOA1;PEX10;PEX2;PEX1;PEX12
Optic Atrophy	55/363	2.9617081177257304E-8	1.3795103024174636E-6	0	0	2.194281701884888	38.03768585622229	SNX10;RPGR;TFG;EPG5;IKBKG;EIF2B1;EYS;VPS33A;TSC2;VPS13B;PEX2;RPGRIP1L;PEX1;DPM1;RP1;TBC1D20;COL4A1;SLC25A19;PEX6;CRB1;ARL6;TULP1;GJC2;RDH12;VPS11;RHO;ST3GAL5;MFN2;PDE6B;PCK1;SLC19A2;B3GALNT2;PEX16;EIF2B5;EIF2B4;EIF2B2;FKRP;WFS1;ABCA4;TBCD;PEX10;PEX12;USH2A;GALC;RPGRIP1;TTC8;PRPH2;GLB1;GJB6;KLHL7;ERCC2;RAB18;RAB3GAP2;PNPLA6;RAB3GAP1
Hyperkeratosis lenticularis perstans	10/17	2.963755606051984E-8	1.3739523630320233E-6	0	0	8.518976019082507	147.66983425494377	CETP;SREBF1;MAPK8;APOC3;LCAT;LPL;APOE;APOB;APOA5;LDLR
Lipoidosis	14/35	3.069320948551386E-8	1.4162106235851185E-6	0	0	5.792903692976105	100.21274089046307	SREBF1;LPL;SLC2A3;WIPI1;SREBF2;RAB11A;INHBE;FABP1;FADS2;NPC1;NPC2;RAB9A;PPARG;ABCG1
Pediatric failure to thrive	73/543	3.1180708750327394E-8	1.4319813345711105E-6	0	0	1.946970394048138	33.650397080964844	SLC25A3;SLC46A1;ITGB4;GBE1;SLC2A2;SLC4A1;SNX10;ABCA12;IKBKB;ATP7B;MRC1;EPG5;RAG2;MAP3K7;SIL1;SLC39A4;RAG1;CERS3;ALG9;COG6;ABCC8;VPS33B;SLC39A13;OCRL;PEX2;HBA1;PEX1;LEMD3;DPM1;SELENON;SLC7A7;PIK3CA;PEX6;B4GALT7;FTO;SLC22A5;GALT;GBA;SLC3A1;NLRC4;PIK3R1;ABCB11;IL2RG;INS;LMNA;ST3GAL5;APOB;KCNJ1;GPIHBP1;EVC2;PEX16;KCNJ11;ATP8B1;FUCA1;SLC10A2;PDX1;PEX10;PEX12;EXT1;AIMP1;GALC;EXT2;G6PC3;TCN2;CPS1;KLHL7;ERCC2;GNAS;KRAS;LPIN2;RAB3GAP1;PNPLA1;TJP2
Diabetes Mellitus, Ketosis-Prone	16/46	3.34622987996396E-8	1.5296161516411999E-6	0	0	5.037307559109656	86.70640149018453	IL10;IL20;KCNJ11;ABCC8;SLC11A1;CLEC16A;GLIS3;PAX4;HNF1A;INS;OAS1;C1QTNF6;HLA-DQA1;HLA-DRB1;FGF21;HLA-DQB1
Colonic Neoplasms	95/778	3.492550093909294E-8	1.5891102927287287E-6	0	0	1.768399263601317	30.363501280123522	ITGB1;GALNT12;APP;ITGB4;IRS1;SLC2A1;PIK3CD;IRS2;PIK3CB;PIK3CG;ICAM1;LAPTM4B;LGALS3;C1GALT1C1;CDH1;MPZ;CHEK2;MRC1;ITGB6;LBP;KPNA2;IL10;IGFBP1;MAP2K4;ABCC2;ITGA3;ITGA2;ITGA1;NME2;TBC1D9;TAP1;HNF1B;HNF1A;TRAF1;PRKAB1;RNASE1;TGFBR1;TGFBR2;MMP12;MSH6;MSH2;PIK3CA;ADRB3;IL1B;ITGA7;PPARG;FBP1;PPARD;BECN1;CFH;INSIG2;TGFA;LPL;NOD1;FUT1;DPP4;MAPK9;MAPK8;CCL5;MGAT5;POLD1;UCP2;SPP1;PMS2;CCL2;MAPK1;SNX9;E2F4;MUTYH;MAPK3;PTPN1;TCF7L2;SLC16A1;TGFB1;ABCA5;CDKN2A;SLC10A2;XRCC2;XRCC3;GCG;MLH1;NFKB1;VANGL1;GH1;IL6;LRG1;FGF19;FAT1;GNAS;PMP22;F2RL1;KRAS;GHRL;ABCE1;NFE2L2
Mycobacterium Infections	24/98	3.6298726768755104E-8	1.6439810446236182E-6	0	0	3.5466757303935332	60.75981559011658	IL10;FCN2;TGFB1;SLC11A1;PIK3CD;PIK3CB;NOD2;NFKB1;PIK3CG;TLR1;LGALS3;IL6;TBK1;PIK3CA;SPP1;IL12B;MAPK1;IKBKG;TLR6;IL12RB1;HLA-DRB1;MYD88;HLA-DQB1;TLR2
Meningitis	23/91	3.689549535400562E-8	1.6633437079778312E-6	0	0	3.660351234572813	62.64755695761487	IL10;GYPA;TGFB1;CFH;GYPB;GYPE;HLA-B;NLRC4;RNASE1;ICAM1;C4B;VANGL1;IL6;FCGR2A;CCL2;NLRP3;RAG2;TLR4;IFNL3;MYD88;MBL2;RAG1;TLR2
Sarcoidosis	41/236	3.844794231942511E-8	1.7254172471018718E-6	0	0	2.5159857141103843	42.95784109925468	CXCL9;CFH;PIK3R3;SLC3A2;NOD1;VTCN1;ITGAE;NOD2;SEC14L2;CCL5;MRC1;SPP1;CCL2;PPARGC1A;HLA-DQA1;CCR2;MBL2;TGFB2;TGFB1;TGFB3;SLC11A1;HLA-B;IL18;TAP2;TAP1;MMP12;NFKBIA;IL6;FCGR2A;GLB1;IL1B;AGTR1;HLA-DRA;PPARG;AGTR2;HLA-DRB3;TLR4;HLA-DRB1;SLC27A5;HLA-DQB1;TLR2
Arthritis	81/630	4.0406580401440814E-8	1.8050721462970922E-6	0	0	1.8620047584566048	31.69927767790898	IL20;HFE;ITGB2;PIK3CD;TNFAIP3;ARRB1;PIK3CB;ITGAL;CXCL2;PIK3CG;ICAM1;C4B;LGALS3;ATP7B;LGALS1;HJV;C1QTNF6;HNF4A;MRC1;MLX;IL12B;VSIG4;RAG2;SLC16A4;MBL2;CCR2;RAG1;IL10;ABCG8;ABCG5;ITGA2;SLC11A1;HLA-B;IL18;APOA1;OCRL;TRAF1;TGFBR1;MMP12;TLR1;PIK3CA;TFR2;IL1B;PPARG;ANGPTL4;TLR4;HLA-DQB1;TLR2;SLC22A4;CFI;NOD1;NLRC4;NOD2;PIK3R1;RETN;FUT1;PSORS1C1;C3;DPP4;MAPK9;C5;MAPK8;CCL5;SPP1;ST3GAL5;CCL2;NLRP3;MAPK1;HLA-DQA1;JAM3;CDKN2A;CARD8;NFKB1;IL6;FCGR2A;GLB1;FAT1;F2RL1;PDCD1;HLA-DRB3;HLA-DRB1
Cholangiocarcinoma	64/455	4.1077565379738856E-8	1.8267434957107396E-6	0	0	2.037065034892696	34.64600227626149	ITGB1;PIK3CD;SLC4A2;PIK3CB;PIK3CG;LAPTM4B;LGALS3;STK11;LGALS1;CDH1;MAP3K8;KPNA2;MEN1;IL10;ABCG8;PRKCI;MAP2K2;ABCC2;NME2;MUL1;TBC1D9;TGFBR2;SLC7A5;MSH2;PIK3CA;IL1B;PPARG;NEIL1;RAB7B;PPARD;RAB7A;BECN1;ABCB11;FUT2;FUT3;LMNA;SPP1;NLRP3;MAPK1;APOE;APOB;LDLR;IFNL3;MUTYH;MAPK3;PLK3;CDKN2B;TGFB2;TGFB1;CDKN2A;GOLM1;TGFB3;PDX1;GTF2H1;NFKB1;GALNS;IL6;GLB1;FAT1;GNAS;F2RL1;KRAS;CDO1;LAT
Peripheral Vascular Diseases	21/78	4.373166146854436E-8	1.936012472580423E-6	0	0	3.899069793349301	66.07049203428733	ABCG8;ABCG5;GPX1;MTTP;PCSK9;APOA1;NFKB1;ICAM1;F7;IL6;LIPC;SELENOP;LMNA;AGTR1;SPP1;PPARG;APOE;LDLRAP1;APOB;TLR4;LDLR
Dejerine-Sottas Disease (disorder)	23/92	4.601096459471014E-8	2.0277836772951176E-6	0	0	3.620564808110065	61.16721979763272	IL10;TCF7L2;ITGA1;IL18;SLC3A2;TGFBR2;FIG4;SLC7A5;FGD4;IL6;GJB1;MPZ;IL1B;LMNA;PMP22;CCL2;TLR6;RAG2;TLR4;HLA-DRB1;TLR2;MAPK3;NFE2L2
Hepatitis B, Chronic	41/238	4.905771658812724E-8	2.1524073153040826E-6	0	0	2.4948429770170195	41.98887677547277	CXCL9;ABCB4;HFE;FGL2;TGFA;LGALS3;MAPK8;IRAK1;CDH1;CNR1;HNF4A;SPP1;CCL2;IFNL3;HLA-DQA1;HLA-DPA1;MBL2;IL10;TGFB1;SLC10A1;HLA-B;IL18;TSC2;APOA1;TBC1D9;IL16;NFKBIA;IL6;AGO1;IL1B;PNPLA3;PPARG;GHRL;PDCD1;TLR4;CFB;HLA-DRB1;HLA-DQB2;MYD88;HLA-DQB1;TLR2
Failure to gain weight	72/539	5.034087766292789E-8	2.1988895363166903E-6	0	0	1.9345503983964727	32.509052371599786	SLC25A3;SLC46A1;ITGB4;GBE1;SLC2A2;SLC4A1;SNX10;ABCA12;IKBKB;ATP7B;EPG5;RAG2;MAP3K7;SIL1;SLC39A4;RAG1;CERS3;ALG9;COG6;ABCC8;VPS33B;SLC39A13;OCRL;PEX2;HBA1;PEX1;LEMD3;DPM1;SELENON;SLC7A7;PIK3CA;PEX6;B4GALT7;FTO;SLC22A5;GALT;GBA;SLC3A1;NLRC4;PIK3R1;ABCB11;IL2RG;INS;LMNA;ST3GAL5;MFN2;KCNJ1;GPIHBP1;EVC2;PEX16;KCNJ11;ATP8B1;FUCA1;SLC10A2;PDX1;PEX10;PEX12;EXT1;AIMP1;GALC;EXT2;G6PC3;TCN2;CPS1;KLHL7;ERCC2;GNAS;KRAS;LPIN2;RAB3GAP1;PNPLA1;TJP2
Undergrowth	71/529	5.155263739641502E-8	2.241855399698968E-6	0	0	1.9437436776999217	32.61730657567656	SLC25A3;SLC46A1;ITGB4;GBE1;SLC2A2;SLC4A1;SNX10;ABCA12;IKBKB;ATP7B;EPG5;RAG2;MAP3K7;SIL1;SLC39A4;RAG1;CERS3;ALG9;COG6;ABCC8;VPS33B;SLC39A13;OCRL;PEX2;HBA1;PEX1;LEMD3;DPM1;SELENON;SLC7A7;PIK3CA;PEX6;B4GALT7;FTO;SLC22A5;GALT;GBA;SLC3A1;NLRC4;PIK3R1;ABCB11;IL2RG;INS;LMNA;ST3GAL5;KCNJ1;GPIHBP1;EVC2;PEX16;KCNJ11;ATP8B1;FUCA1;SLC10A2;PDX1;PEX10;PEX12;EXT1;AIMP1;GALC;EXT2;G6PC3;TCN2;CPS1;KLHL7;ERCC2;GNAS;KRAS;LPIN2;RAB3GAP1;PNPLA1;TJP2
Congestive heart failure	104/884	5.2944645194915574E-8	2.2922465769851555E-6	0	0	1.7037952038165012	28.54541704557869	SCARB2;HFE;LGALS3;TBK1;CHEK2;VSIG4;GHSR;DGAT1;ADIPOQ;RPGRIP1L;HSPG2;RBP4;TFR2;MAPKAPK2;AGTR1;AGTR2;PRKD1;SLC22A5;PSEN2;ADRB1;NRF1;PSEN1;ADIPOR2;ACACA;KNG1;DPP4;APOE;PCK1;PPARGC1A;PPARGC1B;XRCC6;XBP1;TGFB1;ABCA4;NFKB1;GH1;IL6;CTRL;GOLGB1;OGT;NFE2L1;NFE2L2;FBN1;ITGB1;SLC2A1;PRKAG2;PIK3CD;ARRB1;PIK3CB;SLC2A4;PKD2;CXCL2;PIK3CG;IFIH1;HJV;EPG5;IKBKG;CCR2;IL10;ABCC2;DCD;SLC2A10;ABCC8;IL18;APOA1;ELOVL6;IL16;HBA1;KLF14;MMP12;PIK3CA;ADRB3;IL1B;PPARG;RHOU;PPARA;TLR4;PPARD;BECN1;RAB1A;MTPN;VPS4A;SLC3A2;RETN;ADD1;INS;MAPK9;MAPK8;UCP3;UCP2;LMNA;SPP1;MFN2;CCL2;MAPK1;FKRP;GCG;GLB1;ALMS1;APOC1;F2RL1;RAB3GAP2;GHRL;SUGT1
Precocious atherosclerosis	7/8	5.547347073259374E-8	2.391198554210225E-6	0	0	12.671976828385228	211.71529063549985	ABCG8;ABCG5;LMNA;PCSK9;APOB;LDLRAP1;LDLR
Premature plaque build-up in arteries	7/8	5.547347073259374E-8	2.3807566391263376E-6	0	0	12.671976828385228	211.71529063549985	ABCG8;ABCG5;LMNA;PCSK9;APOB;LDLRAP1;LDLR
Abdominal discomfort	29/138	5.673774319355116E-8	2.424428435244438E-6	0	0	3.0433733169620836	50.77815480312726	SCARB2;PIGT;HFE;GBA;SLC40A1;BRCA2;STK11;CNR1;NLRP3;PMS2;GTF2I;ABCA1;IL10;GHSR;ABCG8;ABCG5;CDKN2A;HPS1;HLA-B;TSC2;MLH1;PALB2;MLH3;TGFBR2;MSH6;MSH2;PIK3CA;KRAS;TLR4
Icterus	31/154	5.711476597035392E-8	2.4299736794659667E-6	0	0	2.9152599753613515	48.62129811954847	GALT;ABCB4;SLC2A1;LPL;SLC4A1;BRCA2;ITGAL;ABCB11;ICAM1;ATP7B;IL12RB1;IFNL3;SLC35A2;PEX16;ABCC2;PKLR;ATP8B1;SLC10A1;CDKN2A;VPS33B;RAB27A;HNF1B;PEX2;PEX10;PEX1;PEX12;PALB2;TG;PEX6;KRAS;SLC26A4
PARKINSON DISEASE, LATE-ONSET	23/93	5.7174109100624E-8	2.4220135527626404E-6	0	0	3.581634003721785	59.73150010045132	VPS29;TOMM40;TGFB1;ADH1C;HFE;GBA;PIK3CD;PIK3CB;PIK3CG;NFKB1;IL6;RHOT1;PIK3CA;PRPH2;UCP2;CCL2;VPS35;APOE;PPARGC1A;MBL2;SKP1;CCR2;MAPK3
exudative macular degeneration	15/42	5.97974884660567E-8	2.5222734619931556E-6	0	0	5.172235440157236	86.02618276490729	ABCA1;CETP;ARMS2;CFH;CFI;B3GLCT;C3;FUT6;LIPC;FGD6;COL4A3;CFHR5;SLC16A8;APOE;CFB
Anemia	67/490	6.009577079309356E-8	2.5240223733099294E-6	0	0	1.980227282803056	32.925885312757636	ACVRL1;SCARB2;ABCD4;SLC46A1;ITGB4;HFE;SLC2A1;SLC40A1;SLC4A1;SNX10;ICAM1;ATP7B;MLX;IL12B;RAG2;MBL2;RAG1;IL10;GPX1;VPS33A;SLC11A1;SLC11A2;HLA-B;IL18;APOA1;HBA1;APOA5;TLR1;SLC7A7;NPC1;OAS1;TFR2;IL1B;PPARA;TLR4;LRPAP1;CFH;GBA;B3GLCT;NLRC4;RHD;BRIP1;CCL5;NPHP1;CCL2;NLRP3;NPHP4;IL12RB1;ATG7;PPARGC1A;IFNL3;ATG5;ABCA1;PKLR;HBG2;CDKN2A;HBG1;FABP1;SLC25A38;SLC25A37;IL6;G6PC3;FCGR2A;KRAS;LPIN2;SLC28A3;NFE2L2
Allergic disposition	41/240	6.23783148139295E-8	2.6087407574097836E-6	0	0	2.4740526188752114	41.0446520504507	GBA;ITGB2;PIK3CD;SLC3A2;NOD1;VLDLR;NOD2;ITGAL;PIK3CG;LGALS3;LGALS2;LGALS1;CCL5;SPP1;NLRP3;MAPK1;CCL2;PCDH1;IFNL3;HLA-DQA1;IL10;HLA-DRB5;CDKN2B;IL18;TAP2;TAP1;IL16;NFKB1;TGFBR2;IL6;FCGR2A;GLB1;F2RL1;HLA-DRA;SLC26A4;LCT;TLR4;HLA-DRB1;MYD88;HLA-DQB1;TLR2
Hyperlipoproteinemia Type III	10/18	6.254277145417998E-8	2.604535414625766E-6	0	0	8.045699573577924	133.4573591680204	CETP;APOC2;APOA1;APOC3;LPL;APOE;APOB;CYP7A1;APOA5;LDLR
Xanthomatosis	10/18	6.254277145417998E-8	2.5935458137201723E-6	0	0	8.045699573577924	133.4573591680204	ABCA1;ABCG5;APOC2;LMNA;APOA1;PCSK9;KRAS;PPARG;APOE;LDLR
Malabsorption	25/108	6.312177893775121E-8	2.6065581655471383E-6	0	0	3.3523748223241343	55.576340203628234	PCSK1;SLC46A1;NCF2;ABCB4;MTTP;SLC2A2;PMS2;SLC39A4;PEX16;TGFB1;PEX2;PEX10;PEX1;MLH1;PEX12;MLH3;TGFBR2;MSH6;MSH2;RFX6;PIK3CA;PEX6;ERCC2;KRAS;HLA-DRB1
Reduced visual acuity	25/108	6.312177893775121E-8	2.5956520644360625E-6	0	0	3.3523748223241343	55.576340203628234	FBN2;LRPAP1;GUCY2D;LRP5;RPGR;VPS11;RHO;POC1B;PDE6B;GNAT1;SLC38A8;ELOVL4;FZD4;KCNJ13;ABCA4;VPS13B;OCRL;RPGRIP1;RBP4;TTC8;MAPKAPK3;FRMD7;PRPH2;TGFBI;SLC24A5
Corneal Opacity	21/80	7.068194692132663E-8	2.894425726428325E-6	0	0	3.8015930485155685	62.59351711264656	ABCA1;PEX16;B3GALNT2;FKRP;PIGN;FUCA1;B3GLCT;APOA1;LCAT;PEX2;LTBP2;PEX10;PEX1;PEX12;COL4A1;GLB1;PEX6;KRAS;IKBKG;PIGL;TGFBI
Pancreatitis	44/269	7.710354364260862E-8	3.1442889083799067E-6	0	0	2.368845376309931	38.79722577060492	ADH1C;ABCB4;ITGB2;PSEN2;LPL;NOD2;CLDN2;ICAM1;INS;CNR1;CCL5;LAMP2;CCL2;RAG2;SLC37A4;HLA-DQA1;GPIHBP1;FGF21;MBL2;IL10;BCKDHA;G6PC;TGFB1;CDKN2A;ATP8B1;CTRB2;CTRB1;BCKDHB;FGG;IL18;APOA5;IL6;SLC7A7;IL1B;APOC2;IRF2;PPARG;GHRL;KRAS;TLR4;HLA-DRB1;MYD88;HLA-DQB1;TLR2
Aortic Aneurysm, Abdominal	46/288	8.170242311717596E-8	3.3180636958496085E-6	0	0	2.3131386274036525	37.75084379942834	APP;CETP;LRP1;LTBP4;LRP5;RETN;ICAM1;C3;DPP4;LGALS3;MAPK8;SPP1;NLRP3;CCL2;APOE;LDLR;HLA-DQA1;CCR2;MAPK3;ABCA1;IL10;SLC30A8;TGFB1;CDKN2A;SORT1;TGFB3;CARD8;ADIPOQ;HLA-B;APOA1;GCG;HSPG2;TGFBR1;TGFBR2;MMP12;SLC25A37;IL6;IL1B;SELENOP;AGTR1;ANGPTL2;PPARG;PPARA;TLR4;HLA-DRB1;FBN1
Necrotizing enterocolitis in fetus OR newborn	20/74	8.50977123690628E-8	3.4417297002598733E-6	0	0	3.914124116875746	63.71984924127852	BECN1;TGFB2;XBP1;TGFB1;SLC10A2;NOD2;CLDN2;FABP1;FABP2;MAPK8;IL6;CPS1;IL1B;TOLLIP;IRF6;TLR4;ATG7;MYD88;MBL2;RAG1
Pancreatic carcinoma	187/1869	8.516331388272717E-8	3.430266593604273E-6	0	0	1.449000789976634	23.58784203660875	RB1;APP;GALNT14;IRS1;HHIP;HFE;IRS2;LDLRAD4;ICAM1;LAPTM4B;LGALS3;STK11;C1GALT1C1;TBK1;LGALS1;CDH1;CHEK2;OSBP;SLC39A6;PIM3;FAM3C;GJA8;GGT1;RAG2;MAP3K7;SLC16A4;SLC39A4;GGT2;SLC39A3;MEN1;IGFBP1;MAP2K4;PRKCI;MAP2K2;ADIPOQ;HLA-B;MUL1;HNF1B;SLC30A1;CDKAL1;HNF1A;HSPG2;RNASE1;DPM1;MSH2;COL4A2;MTNR1B;RBP1;MAPKAPK2;MADD;AGTR1;TXNIP;DPEP1;AGTR2;PRKD1;FTO;FBN2;CUL7;INSIG2;TGFA;VTCN1;FUT2;FUT1;FUT3;C3;UGT8;IRAK1;PPARGC1A;TSPAN1;ST3GAL3;B3GALNT1;XRCC6;GCKR;TGFB2;TGFB1;PNPT1;OSBPL5;XRCC2;INSR;XRCC3;EIF2AK2;PALB2;NFKB1;INHBE;AIMP1;NFKBIA;GH1;IL6;GJB2;GJB1;GIPC1;TGFBI;OGT;RGL2;RAB5A;HLA-DRB1;FERMT2;SLC2A4RG;NFE2L2;ITGB1;ACVRL1;SLC35F6;IL20;ITGB2;CTSZ;HNF4G;SLC2A1;PIK3CD;PIK3CB;LSP1;SLC2A4;BRCA2;PKD2;PIK3CG;EEA1;IKBKB;GHR;MRC1;ITGB6;CTSC;CCR2;IL10;MAP4K1;SREBF1;ABCC2;DCD;BCKDHB;TBC1D9;TGFBR1;TGFBR2;MMP12;PIK3CA;IRF3;ADRB3;B3GNT6;IL1B;IRF2;ANGPTL2;CDH13;PPARG;ITGA6;TLR6;RAB7B;TLR4;EXOC2;ARF6;TLR2;RAB7A;PRKAA1;ADH1C;AGPAT1;AGPAT2;RNF2;LRP6;ARFRP1;MAPK8;ZNRF3;RAB20;CCL5;SPP1;CCL2;MAL2;MAPK1;MAP4K4;MAPK3;MLXIP;MAP3K3;TCF7L2;CDKN2B;MAP3K1;PKLR;GALNT3;KCNJ11;CDKN2A;PDX1;GCG;MLH1;RAB11A;RPS6KB1;ERCC2;APOC1;F2RL1;IL17F;KRAS;SLC28A1;SLC25A36;PNPLA2
